Elapsed Time (ms),Skydel SV ID,PRN,GPS TOW,GPS Week Number,Message Type,Navigation Message (Hex),Modified
-4000,27,27,388796.000,2163,4,6FCE263F 24E57BFD 740EC863 7C706D01 42904AA8 48761E92 103AF2CE 887A14D4 0C4B243C 4A68E30C CC771964 A44CB4D0 9ED5CE58 E01CCBB5 77172D4B DC64B0DA F5A4FCA4 3E54F324 D5242E8B DF885E9B 7D4935C7 429FDA53 2B7040E5 69030D32 4693EF91 F46ACC11 BD81DF43 5A6C3ADA C67340DD BA436C33 95405A84 88BA40F4 227110AF 84514F44 A01733A0 1EDCAD6A 0AF9ED80 D04E0E0A 35046D94 8D40689B 257E02A5 5060F028 0DB46000 A0AA3BD0 7A100444 00386123 A8468F53 9905FCA8 BD08F683 B6702968 3C8CA022 82421F27 EC21EBB0 0E859DEC 0D68416E A8B644A5 AB000000,No
-4000,28,28,388796.000,2163,4,711BF63F 24E57BFD 740FC851 EC604B03 073140C4 58651E12 007B65C4 85788DA4 AC89219C 4A05D155 ECF18A21 044698D4 5785CC19 E598C391 53C65DED CE6593D2 D4A276C4 3C55FA26 DD05B849 9F2845F2 EF483457 41EB5A50 63D753C4 4DC348A2 47976CD8 F4485735 3D82D357 594C3E08 F2D1009D 2C424823 D610C887 C18F40D0 043A708D C5344E4E 801129A0 0C5F897B 01D4E91B B0CC0C6B 12044DB6 17106C99 407F0184 52F0C008 0FD05202 C0883990 5C004DF1 0039D56A D8468737 3907FD0E AD585682 B7462168 3815E0A6 C16A1825 AC27E3F0 0AC7904A 0F6C75B6 E8B245A8 3F000000,No
-4000,29,29,388796.000,2163,4,743DAE3F 24E57BFD 7406A555 EC506B02 2B3542E5 4E256E96 925A70CC 816894E4 8C0A6DBA 4A00D714 CC659B6D 844DD4C2 D7B5FC19 819EC2DD E7C77D4D 1E6C85D8 D1B62694 8C0DB783 85419E4B 8F2815BE F95870C3 C9CFD803 0F7708E1 6F5358A2 04F3FE9A F07A8711 3F819A74 1B681E1A F6C300B9 3B036011 1E405EC5 800B4AB8 26A3640B C57C4A0E AC0160C0 8A9DC0CA 0BB8C9D1 807ADF22 13062590 D7506A9A 2D6E03AD D2A0E00E 8DF5E400 80AC61F0 5A1821D3 0018C369 D844865A AE05DCAA 64085481 96F62948 28D5A004 824B092F 88016AC0 ACC795DD 0D4C7724 F82406C0 A8000000,No
-4000,30,30,388796.000,2163,4,7B57463F 24E57BFD 740E8943 FF106B81 6B1048ED 4E676E30 D15EC0C6 A55896A4 A8082D3F 4849D34F FCC18825 214DD9E6 8EC55C02 840AC291 D1575D4D 570983D8 94867EA4 085DD612 CF441853 BB3855B2 C8197471 9BDECE43 634601A5 6F0A2D00 44927F93 F47A9D71 BFC3BA75 106C3A49 A6C3039D 3E4B6805 56646A44 E41C4BF8 2673149F C430EB0E E013B0E4 1A8F804B 00FCEF12 C0CC9C0F 92046496 D4605C91 416B02CD E4F2F00C 04D4D400 C08CAAB0 781909E0 003851B9 E8668572 BD07FC1A F678D680 D2F52168 3E1DD006 832E9A27 A835A3A0 2AC5DD4F 052C513F C80247E4 8B000000,No
-4000,32,32,388796.000,2163,4,82932E3F 24E57BFD 740C8D67 6420CD52 0F9643A0 6C3D0E02 50337186 C16ADD90 9C082D0A 0B4DD71F C865C960 A3049DC0 9DB1C812 E12F8391 D3CE08D9 4D08A498 9432B4C1 1847D734 87040852 EA3C57F3 48095457 42FBE851 4BF05A84 6B0A1C00 46927A92 D47E9F00 1D00BA51 4B483C8B D24140FC 9D004407 4E107C45 A81A01D8 24EB0099 C4316D4E C427B8D4 880CED5E 0890C919 C0680F63 B6072586 55705C12 0DFD008C F6799008 1FB1F002 812A7880 5A0241C6 00304379 F862043E 9F05B52C A508D613 B2C32120 0E96C022 416F182D A025B8A0 8E84D1DC 0D20472F F8A287E0 3A000000,No
-4000,33,33,388796.000,2163,4,87B5763F 24E57BFD 74058D43 6E006D41 2B96438D 4E364E84 833EE5CE C47EC494 18CA040C 4B00D5CE 8CE58121 354EDDD0 94E56880 8D39C1D0 53D74CF9 5D44A7D0 9416ADC5 9C449F82 CF048A01 8E9E4DB2 EA185445 008BE840 665413A5 4F530C22 45D34CD0 F57AD751 AD51B7D2 414928D3 A2711098 3D484137 DD704C55 C00809D5 02B05099 973C7907 892161E0 ACDC8DE9 0294DB1A 907C164F 150405A4 46506E13 28CC01C4 54A2D00C 1C945000 A0283A80 5C036462 0030C168 88620D32 3807B438 EF38D602 F2F02320 2A5FF002 402F0A25 E017F3A0 0E85D47C 0F205165 890684A9 9B000000,No
-4000,34,34,388796.000,2163,4,88DF9E3F 24E57BFD 740DEC71 AC206B11 060240C5 78A74E94 927AD1CC 806ACFC4 089A0528 406DE11C 9CE70845 064DBCD2 8FD57A08 CCBDCAFC 750D4DCF D60930D1 B4A6A7A4 AA54D303 D764BAC1 DB1E559B 7F085465 90DE4851 0A455185 6F916C92 44BFEB92 F4580430 3F8093E3 1B6C3C48 827301F0 0E436031 0474CAC5 C81F43F8 22B040AF 87557844 E511A380 BE0FE569 01B0DB8B 904E9C47 17046CA2 DC105A9B 49DB00CC 562AD00A 14D06400 C1AE28B0 581300E3 0038D1F0 D8669577 3E07FD0E AE28D690 B6C62368 2ED5E006 C32EAE2E A83579E0 9AC6F8D8 0D28732C A99247A1 3B000000,No
-4000,35,35,388796.000,2163,4,8DF9C63F 24E57BFD 7407CC71 3D304D90 4A344A85 6C3D1E92 C352C1C6 E14E56D4 A8496119 404DE78E CC415969 874F9DF6 CCD5785A E49DCAD8 C15F1D49 D54892D9 95A274E4 2C559FA6 D5440853 9E0A4496 5B095471 42DB5850 637419E5 5D810902 469FEA9A D4588604 9FC1F673 50480EC2 86E140B5 0D024421 8C60C8C6 A43F40DC 2069700D 563C6B4C C8117AF0 AC4E88C8 0195FD4B F0CA1D2B 810504A2 9D304A19 40FB03E5 E4FAD00C 84D0F200 819CF890 58130865 003861FB C866947A 9C07FD28 AE58F681 DBF12368 08D68086 C0633D2C EC2760F0 BAC7D06A 072873AD E8B205ED 8F000000,No
-4000,36,36,388796.000,2163,4,932C163F 24E57BFD 7404AC57 7430E913 6E374189 48E75E02 5056D6C6 A95EC7D4 BC93043F 4B6C67C7 EC47124C 3044FC56 CC955AC8 C53FC8FC C71D0CCF 454816D0 F49627A4 1E54BAB2 DC251A5A AFBA4F97 DE487565 888E7E43 23F753C5 5B097D12 45FE49CA F4681C40 0D41BF66 43481C43 B6410399 28004021 9E204C87 858A09D4 262B2409 C519EB0E C1376890 1814A44B 0A9D6DDA D0DAD706 83060C10 85207E8A 456801ED D233802E 14D07102 A08AE2F0 5C132943 0031757B D8421E3F 3C05B52A EC58D600 FBC02B20 0ECDA082 0103A92F A431FBE0 9AC5BC6F 0664616D 98A68688 3A000000,No
-4000,37,37,388796.000,2163,4,960A4E3F 24E57BFD 7404AC67 3750E910 46104989 58E57E02 527672C6 A95C8E94 3C92602A 4B6C675D 8C47110C 864CFC52 96F55ACB A89BC8FC D5CD0C4F 440D36D0 F49474E4 9E55DB16 D4251898 9FBA4CF3 EC407553 D3EEFE41 6BD153C5 7D026D12 469E48CA F47E0C10 8D4097C5 4B4838DB C6C103BD 8E004003 C620CC85 8DBE01D4 24E12409 C475FC0E C13379B0 1816C1EA 029D4F58 E05AD46E 24060C34 05507E88 606E01ED E430902E 14B97002 A08C2AF0 5C130465 003163FB 98421C76 2F05B508 7D68D603 93442B20 3A05A082 00662C2F A4372BC0 9AC6F8FE 066465A7 C8A68781 0B000000,No
